Nation,Product Id,Product Name,Category,Subcategory,Season,CUSTOMER_NATIONALITYIDS,Catalog,Color,Fabric,Fit,In Store,Origin,Sum of PRICE,Sum of PriceTot
Germany,77521426, Brother T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 33.72,€ 101.16
Germany,98498189, College of Nursing and Health Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 140.64,€ 564.55
Germany,77029295, Cross Country T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 75.01,€ 285.87
Germany,83319314, Dad Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 129.68,€ 352.51
Germany,76327502, Grandparent Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 75.41,€ 262.34
Germany,76966589, Gymnastics Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 56.26,€ 170.37
Germany,72060793, Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 114.14,€ 392.60
Germany,83317757, Mom Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 81.20,€ 268.54
Germany,76420872, Rugby Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 72.01,€ 196.68
Germany,73796789, School of Business T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 20.95,€ 104.75
Germany,77521440, Sister T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 24.14,€ 98.36
Germany,77035279, Tennis T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 99.35,€ 360.09
Germany,74395009, Wrestling Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 25.54,€ 102.16
Germany,92357433,Maroon  Titans Lacrosse Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 37.91,€ 123.71
Germany,67620579,Maroon  Titans Volleyball Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 142.65,€ 484.60
Germany,40103670,Maroon  Titans Wrestling T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 36.71,€ 95.96
Germany,90422007, Amplifier Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basketball Hot Market,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 82.00,€ 145.00
Germany,13194142,Maroon  Amplifier Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 111.75,€ 268.75
Germany,81442433, Titans 2019 Road to The Frozen Four T-Shirt,Men,T-Shirts & Tanks,Hockey Hot Market,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 91.96,€ 213.40
Germany,98575083, Amplifier Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 84.00,€ 302.75
Germany,98634787, Amplifier Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 86.75,€ 237.25
Germany,91990237, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon,100% Cotton,"",true,Imported,€ 71.62,€ 224.24
Germany,77777367, Adjustable Cap,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 107.90,€ 353.86
Germany,74147938, Snapback Cap,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 23.75,€ 71.25
Germany,87366845, Flat Visor Flex Cap,Men,Hats,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 60.63,€ 231.90
Germany,97583745, Titans Baseball Jersey,Men,Jerseys,Baseball Hot Market,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 243.00,€ 722.40
Germany,88708552, Jersey,Men,Jerseys,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 242.50,€ 665.91
Germany,88049857, Premier Football Jersey,Men,Jerseys,Football Hot Market,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 655.13,€ 1582.01
Germany,87404608, Titans Vest,Men,Outerwear,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 238.08,€ 647.28
Germany,87404017, 1/4 Zip Top,Men,Outerwear,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 446.40,€ 1540.80
Germany,89239502, Amplifier Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 80.60,€ 225.61
Germany,89239569, Creator Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 164.24,€ 429.56
Germany,89239570, Creator Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 104.99,€ 282.23
Germany,87768345, Creator Speed Sleeves Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 62.98,€ 206.03
Germany,90575062, Creator Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 72.80,€ 218.40
Germany,90575242, Creator Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 267.75,€ 737.80
Germany,98015226,Maroon  Creator Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 70.00,€ 272.30
Germany,17347861,Maroon  Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 30.45,€ 152.25
Germany,98574904, Baseball Creator Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon,100% Polyester,"",true,Imported,€ 94.15,€ 188.30
Germany,85721495, 1/4 Zip Jacket,Men,Sweatshirts,Fall,3,Clothing & Accessories,Maroon,100% Polyester Recycled,"",true,Imported,€ 370.74,€ 1349.19
Germany,78040352, Tie,Men,Accessories,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,100% Silk,"",true,Imported,€ 396.95,€ 906.95
Germany,87404841, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,40% Recycl Poly/20% Cotton/40% Poly,"",true,Imported,€ 63.60,€ 229.80
Germany,98068322,Maroon  Titans Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,40% Recycl Poly/20% Cotton/40% Poly,"",true,Imported,€ 134.52,€ 347.32
Germany,27419604,Maroon  Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,40% Recycl Poly/20% Cotton/40% Poly,"",true,Imported,€ 98.10,€ 206.70
Germany,57450610, Crewneck Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,50% Cotton/50% Polyester,"",true,Imported,€ 257.92,€ 952.12
Germany,83290805, Titans Hooded Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,50% Cotton/50% Polyester,"",true,Imported,€ 114.24,€ 329.70
Germany,84896751, Hooded Sweatshirt,Men,Sweatshirts,Fall,3,Clothing & Accessories,Maroon,50% Cotton/50% Polyester,"",true,Imported,€ 35.09,€ 70.18
Germany,94539711, Titans Full Zip Hooded Sweatshirt,Men,Sweatshirts,Spring,3,Clothing & Accessories,Maroon,50% Cotton/50% Polyester,"",true,Imported,€ 173.88,€ 753.30
Germany,86253590, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,50% Poly/38% Cotton/12 % Rayon,"",true,Imported,€ 16.76,€ 50.28
Germany,86253276, Titans Raglan Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,50% Poly/38% Cotton/12 % Rayon,"",true,Imported,€ 90.36,€ 354.60
Germany,97586724, Tank Top,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon,52% Cotton/48% Polyester,"",true,Imported,€ 37.80,€ 151.20
Germany,76840252, Sweater,Men,Sweaters & Woven Shirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,60% Cotton/40% Acrylic,"",true,Imported,€ 279.00,€ 1011.60
Germany,88358624, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,60% Cotton/40% Polyester,"",true,Imported,€ 270.36,€ 948.96
Germany,86252730, Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,60% Cotton/40% Polyester,"",true,Imported,€ 102.00,€ 212.40
Germany,54413528,Maroon  Pants,Men,Shorts & Pants,Fall,3,Clothing & Accessories,Maroon,65% Recycled Poly/35% Doublknt Poly,"",true,Imported,€ 243.00,€ 555.75
Germany,95175307,Maroon  Jacket,Men,Outerwear,Fall,3,Clothing & Accessories,Maroon,65% Wool/35% Cotton,"",true,Imported,€ 593.30,€ 1845.35
Germany,77084228, Stadium Crew Neck Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,80% Cotton/20% Polyester,"",true,Imported,€ 273.24,€ 1191.30
Germany,87228260, Titans Hooded Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,80% Cotton/20% Polyester,"",true,Imported,€ 84.42,€ 422.10
Germany,79167228, Flex Cap,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,83% Acrylic/15% Wool/2% Polyester,"",true,Imported,€ 13.50,€ 40.50
Germany,97591019, Swim Shorts,Men,Shorts & Pants,Summer,3,Clothing & Accessories,Maroon,92% Polyester/8% Spandex,"",true,Imported,€ 244.75,€ 631.95
Germany,79080022, Camp Shirt,Men,Sweaters & Woven Shirts,Fall,3,Clothing & Accessories,Maroon,92% Polyester/8% Spandex,"",true,Imported,€ 136.78,€ 348.43
Germany,97591643, Camp Shirt,Men,Sweaters & Woven Shirts,Summer,3,Clothing & Accessories,Maroon,92% Polyester/8% Spandex,"",true,Imported,€ 138.45,€ 376.35
Germany,78259835, Titans Polo,Men,Polos,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,95% Cotton/5% Spandex,"",false,"",€ 438.30,€ 1044.90
Germany,98762807, Coaches Adjustable Visor,Men,Hats,Fall,3,Clothing & Accessories,Maroon,97% Polyester/3% Elastane,"",true,Imported,€ 109.56,€ 255.64
Germany,86050201,Maroon  Coaches Flex Slouch Hat,Men,Hats,Fall,3,Clothing & Accessories,Maroon,97% Polyester/3% Elastane,"",true,Imported,€ 146.72,€ 392.28
Germany,77147091,Maroon  Safari Hat,Men,Hats,Fall,3,Clothing & Accessories,Maroon,97% Polyester/3% Elastane,"",true,Imported,€ 103.95,€ 416.85
Germany,78175864," """"Gone But Not Forgotten"""" T-Shirt",Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 12.57,€ 12.57
Germany,78572413, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 72.30,€ 174.90
Germany,81544184, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 40.50,€ 40.50
Germany,83344833, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 144.48,€ 405.84
Germany,83996997, Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 119.32,€ 512.62
Germany,84903537, Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 90.96,€ 265.29
Germany,79106418, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Graduation,3,Clothing & Accessories,Maroon,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 8.54,€ 25.62
Germany,91041059, Parrot Shorts,Men,Shorts & Pants,Fall,3,Clothing & Accessories,Maroon Berry,100% Polyester,"",true,Imported,€ 423.36,€ 1409.94
Germany,79097104, Printed Shorts,Men,Shorts & Pants,Fall,3,Clothing & Accessories,Maroon Berry,100% Polyester,"",true,Imported,€ 354.39,€ 1017.81
Germany,91041006, Camp Shirt,Men,Sweaters & Woven Shirts,Fall,3,Clothing & Accessories,Maroon Berry,100% Silk,"",true,Imported,€ 207.35,€ 414.70
Germany,79097090, Woven Short Sleeve Top,Men,Sweaters & Woven Shirts,Fall,3,Clothing & Accessories,Maroon Berry,100% Silk,"",true,Imported,€ 128.75,€ 386.25
Germany,81223666, Floral Camp Shirt,Men,Sweaters & Woven Shirts,Summer,3,Clothing & Accessories,Maroon Berry,100% Silk,"",true,Imported,€ 714.85,€ 2176.45
Germany,86723369, Crewneck Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon Berry,60% Cotton/21% Poly/19% Modal,"",true,Imported,€ 234.82,€ 939.28
Germany,86723368, Sport Polo,Men,Polos,Basic Non-Seasonal,3,Clothing & Accessories,Maroon Berry,60% Cotton/40% Polyester,"",true,Imported,€ 703.75,€ 2341.25
Germany,91039335, Half Zip,Men,Sweatshirts,Fall,3,Clothing & Accessories,Maroon Berry,70% Cotton/30% Polyester,"",true,Imported,€ 248.40,€ 596.85
Germany,78605377, Pack-N-Go Jacket,Men,Outerwear,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Black,100% Polyester,"",true,Imported,€ 23.46,€ 23.46
Germany,44847153,Maroon/Black  Pack 'N Go Jacket,Men,Outerwear,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Black,100% Polyester,"",true,Imported,€ 381.68,€ 1121.64
Germany,78457279, Hockey Jersey,Men,Jerseys,Hockey Hot Market,3,Clothing & Accessories,Maroon/Charcoal,100% Polyester,"",true,Imported,€ 478.40,€ 1809.60
Germany,98574945, Flat Bill Snapback Cap,Men,Hats,Spring,3,Clothing & Accessories,Maroon/Gold,100% Cotton,"",true,"",€ 152.10,€ 442.50
Germany,85722787, Adjustable Hat,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Gold,100% Cotton,"",true,Imported,€ 45.00,€ 143.20
Germany,79165874, Bucket Hat,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Gold,100% Polyester,"",true,Imported,€ 159.72,€ 689.48
Germany,87415597, Tailgate Sweater,Men,Sweaters & Woven Shirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Gold,60% Cotton/40% Acrylic,"",true,Imported,€ 303.30,€ 429.30
Germany,85722908, Flat Brim Snapback Cap,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/Gold,77% Polyester/19% Rayon/4% Spandex,"",true,Imported,€ 101.25,€ 295.25
Germany,88362002, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Maroon/Grey,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 93.90,€ 341.10
Germany,97171383, Fitted Cap,Men,Hats,Spring,3,Clothing & Accessories,Maroon/Lt Onyx,100% Polyester,"",true,Imported,€ 99.00,€ 320.25
Germany,98634675, 2-Button Baseball Jersey,Men,Jerseys,Baseball Hot Market,3,Clothing & Accessories,Maroon/White,100% Polyester,"",false,Imported,€ 170.00,€ 571.50
Germany,78001415, 1/4 Zip Sweater,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Maroon/White,89% Poly/11% Spandex,"",true,Imported,€ 921.20,€ 3365.60
Germany,36875923,Maroon2  Titans Stripe Polo,Men,Polos,Fall,3,Clothing & Accessories,Maroon2,92% Polyester/8% Spandex,"",true,Imported,€ 351.25,€ 485.00
Germany,83096693, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Medium Grey Heather,100% Cotton,"",true,Imported,€ 30.25,€ 30.25
Germany,83096716, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Medium Grey Heather,100% Cotton,"",true,Imported,€ 39.00,€ 117.00
Germany,83096735, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Medium Grey Heather,100% Cotton,"",true,Imported,€ 75.75,€ 207.75
Germany,87499545, Polo,Men,Polos,Spring,3,Clothing & Accessories,Meteor,100% Polyester,"",true,Imported,€ 340.10,€ 1470.60
Germany,86123332, Polo,Men,Polos,Fall,3,Clothing & Accessories,Meteor,92% Polyester/8% Spandex,"",true,Imported,€ 150.73,€ 672.66
Germany,94582319, Polo,Men,Polos,Spring,3,Clothing & Accessories,Meteor,92% Polyester/8% Spandex,"",true,Imported,€ 226.00,€ 774.00
Germany,94890499, Polo,Men,Polos,Spring,3,Clothing & Accessories,Meteor,92% Polyester/8% Spandex,"",true,Imported,€ 251.00,€ 446.00
Germany,91246477, 1/4 Zip Top,Men,Sweatshirts,Spring,3,Clothing & Accessories,Meteor,92% Polyester/8% Spandex,"",true,Imported,€ 833.30,€ 3374.80
Germany,77455114, Polo,Men,Polos,Basic Non-Seasonal,3,Clothing & Accessories,Meteor Blue,100% Polyester,"",true,Imported,€ 203.15,€ 894.20
Germany,83404119, Comfort Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Mustard,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 102.96,€ 417.04
Germany,84070145, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Mustard,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 23.55,€ 23.55
Germany,86192142, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Fall,3,Clothing & Accessories,Mustard,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 26.01,€ 78.60
Germany,91993227, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Spring,3,Clothing & Accessories,Mustard,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 53.56,€ 234.52
Germany,98528735, Adjustable Relaxed Twill Management Cap,Men,Hats,Basic Non-Seasonal,3,Clothing & Accessories,Navy,100% Cotton,"",true,Imported,€ 62.92,€ 284.24
Germany,74727950, Business School Hooded Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Navy,50% Cotton/50% Polyester,"",true,Imported,€ 98.70,€ 269.22
Germany,79124117, Stadium Hooded Sweatshirt,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Oatmeal,80% Cotton/20% Polyester,"",true,Imported,€ 170.20,€ 611.98
Germany,26747362,Oatmeal/Currant  Titans Crewneck Sweatshirt,Men,Sweatshirts,Fall,3,Clothing & Accessories,Oatmeal/Currant,50% Polyester/46% Cotton/4% Rayon,"",true,Imported,€ 231.84,€ 774.48
Germany,94402140, Titans Raglan Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oatmeal/Maroon,80% Cotton/20% Polyester,"",true,Imported,€ 157.92,€ 264.32
Germany,99611525, Heritage 1/4 Zip,Men,Sweatshirts,Basic Non-Seasonal,3,Clothing & Accessories,Onyx Heather,55% Cotton/43% Polyester/2% Rayon,"",true,Imported,€ 244.80,€ 439.92
Germany,99344989, Shorts,Men,Shorts & Pants,Basic Non-Seasonal,3,Clothing & Accessories,Onyx Heather,56% Cotton/35% Polyester/9% Rayon,"",false,Imported,€ 147.36,€ 398.88
Germany,81217876, Jogger Pants,Men,Shorts & Pants,Basic Non-Seasonal,3,Clothing & Accessories,Onyx Heather,56% Cotton/35% Polyester/9% Rayon,"",true,Imported,€ 422.95,€ 1447.60
Germany,81288673, Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,100% Cotton,"",true,Imported,€ 68.24,€ 125.70
Germany,88358677, Titans Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,60% Cotton/40% Polyester,"",true,Imported,€ 77.52,€ 168.72
Germany,77864782, 'Educate like a Boss' Teachers College Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 85.77,€ 229.98
Germany,78175871, Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 106.56,€ 321.84
Germany,77864789, 'The World's Most Important Profession' Teachers College T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 34.51,€ 106.92
Germany,83318587, Titans Brother Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 46.29,€ 117.52
Germany,85747047, Titans Grandpa Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 10.77,€ 53.85
Germany,83318703, Titans Sister Short Sleeve T-Shirt,Men,T-Shirts & Tanks,Basic Non-Seasonal,3,Clothing & Accessories,Oxford,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 79.80,€ 225.04
Germany,94021177, Terry Crewneck Sweatshirt,Men,Sweatshirts,Spring,3,Clothing & Accessories,Pepper,100% Cotton,"",true,Imported,€ 112.32,€ 505.96
Germany,96035530, Terry Hooded Sweatshirt,Men,Sweatshirts,Spring,3,Clothing & Accessories,Pepper,100% Cotton,"",true,Imported,€ 217.62,€ 606.36
Germany,83405206, Long Sleeve T-Shirt,Men,T-Shirts & Tanks,Holiday,3,Clothing & Accessories,Pepper,"Solid-100% Cotton,Grey-Cotton/Poly","",true,Imported,€ 178.50,€ 597.72
